  0%|                                                                                                    | 0/1181 [00:00<?, ?it/s]/workspace/safety-degradation-finetuning/venv/lib/python3.10/site-packages/torch/_dynamo/eval_frame.py:838: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.5 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  return fn(*args, **kwargs)
                                                                                                                                  
{'loss': 1.3586, 'grad_norm': 3.0799756050109863, 'learning_rate': 0.0, 'num_tokens': 544.0, 'mean_token_accuracy': 0.28541581332683563, 'epoch': 0.0}
{'loss': 1.2831, 'grad_norm': 3.0951242446899414, 'learning_rate': 9.457045348283552e-06, 'num_tokens': 178110.0, 'mean_token_accuracy': 0.4046335518360138, 'epoch': 0.24}
{'loss': 1.0281, 'grad_norm': 2.6740236282348633, 'learning_rate': 9.450322615012783e-06, 'num_tokens': 178761.0, 'mean_token_accuracy': 0.3328310251235962, 'epoch': 0.24}
{'loss': 0.8665, 'grad_norm': 2.458871841430664, 'learning_rate': 9.443560937622402e-06, 'num_tokens': 179230.0, 'mean_token_accuracy': 0.33731958270072937, 'epoch': 0.24}
{'loss': 0.8089, 'grad_norm': 2.0157430171966553, 'learning_rate': 9.436760375282858e-06, 'num_tokens': 179752.0, 'mean_token_accuracy': 0.2535310313105583, 'epoch': 0.24}
{'loss': 1.1293, 'grad_norm': 2.537191867828369, 'learning_rate': 9.429920987504873e-06, 'num_tokens': 180360.0, 'mean_token_accuracy': 0.3970167487859726, 'epoch': 0.24}
{'loss': 1.1344, 'grad_norm': 2.5895323753356934, 'learning_rate': 9.423042834138925e-06, 'num_tokens': 180908.0, 'mean_token_accuracy': 0.33003583550453186, 'epoch': 0.24}
{'loss': 1.0786, 'grad_norm': 2.750542163848877, 'learning_rate': 9.416125975374722e-06, 'num_tokens': 181578.0, 'mean_token_accuracy': 0.38584982603788376, 'epoch': 0.24}
{'loss': 1.0387, 'grad_norm': 1.9866719245910645, 'learning_rate': 9.409170471740681e-06, 'num_tokens': 182316.0, 'mean_token_accuracy': 0.2929442301392555, 'epoch': 0.24}
{'loss': 0.9033, 'grad_norm': 2.1981613636016846, 'learning_rate': 9.40217638410339e-06, 'num_tokens': 183250.0, 'mean_token_accuracy': 0.2659952640533447, 'epoch': 0.24}
{'loss': 1.2114, 'grad_norm': 3.2592482566833496, 'learning_rate': 9.395143773667089e-06, 'num_tokens': 183815.0, 'mean_token_accuracy': 0.3795878291130066, 'epoch': 0.24}
{'loss': 1.2813, 'grad_norm': 2.581960439682007, 'learning_rate': 9.388072701973113e-06, 'num_tokens': 184563.0, 'mean_token_accuracy': 0.4434875398874283, 'epoch': 0.24}
{'loss': 0.6486, 'grad_norm': 2.1591057777404785, 'learning_rate': 9.380963230899371e-06, 'num_tokens': 185264.0, 'mean_token_accuracy': 0.25089141726493835, 'epoch': 0.25}
{'loss': 0.7407, 'grad_norm': 1.7202891111373901, 'learning_rate': 9.373815422659806e-06, 'num_tokens': 186189.0, 'mean_token_accuracy': 0.276473231613636, 'epoch': 0.25}
{'loss': 1.3426, 'grad_norm': 2.7697484493255615, 'learning_rate': 9.366629339803837e-06, 'num_tokens': 186931.0, 'mean_token_accuracy': 0.28013870120048523, 'epoch': 0.25}
{'loss': 1.1671, 'grad_norm': 2.331134796142578, 'learning_rate': 9.359405045215816e-06, 'num_tokens': 187665.0, 'mean_token_accuracy': 0.38352908194065094, 'epoch': 0.25}
{'loss': 0.9178, 'grad_norm': 2.3894057273864746, 'learning_rate': 9.352142602114487e-06, 'num_tokens': 188132.0, 'mean_token_accuracy': 0.3937196284532547, 'epoch': 0.25}
{'loss': 1.2268, 'grad_norm': 2.8848764896392822, 'learning_rate': 9.34484207405242e-06, 'num_tokens': 188781.0, 'mean_token_accuracy': 0.41980963945388794, 'epoch': 0.25}
{'loss': 0.5591, 'grad_norm': 2.03009295463562, 'learning_rate': 9.337503524915469e-06, 'num_tokens': 189379.0, 'mean_token_accuracy': 0.14814982563257217, 'epoch': 0.25}
/workspace/safety-degradation-finetuning/venv/lib/python3.10/site-packages/torch/_dynamo/eval_frame.py:838: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.5 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  return fn(*args, **kwargs)
                                                                                                                                  
{'loss': 0.9812, 'grad_norm': 2.432767391204834, 'learning_rate': 9.330127018922195e-06, 'num_tokens': 190119.0, 'mean_token_accuracy': 0.3555573672056198, 'epoch': 0.25}
{'loss': 0.9709, 'grad_norm': 2.021698474884033, 'learning_rate': 9.322712620623318e-06, 'num_tokens': 190623.0, 'mean_token_accuracy': 0.3571579158306122, 'epoch': 0.25}
{'loss': 0.8785, 'grad_norm': 1.8435869216918945, 'learning_rate': 9.315260394901154e-06, 'num_tokens': 191295.0, 'mean_token_accuracy': 0.3375077396631241, 'epoch': 0.25}
{'loss': 0.5701, 'grad_norm': 1.3293631076812744, 'learning_rate': 9.307770406969032e-06, 'num_tokens': 191892.0, 'mean_token_accuracy': 0.19991515576839447, 'epoch': 0.25}
{'loss': 0.9192, 'grad_norm': 2.518930673599243, 'learning_rate': 9.300242722370735e-06, 'num_tokens': 192587.0, 'mean_token_accuracy': 0.21512285992503166, 'epoch': 0.25}
{'loss': 0.9555, 'grad_norm': 2.256429433822632, 'learning_rate': 9.29267740697993e-06, 'num_tokens': 193292.0, 'mean_token_accuracy': 0.4102439880371094, 'epoch': 0.26}
{'loss': 0.5908, 'grad_norm': 1.3681426048278809, 'learning_rate': 9.285074526999577e-06, 'num_tokens': 194078.0, 'mean_token_accuracy': 0.19685310125350952, 'epoch': 0.26}
{'loss': 0.8686, 'grad_norm': 2.217047691345215, 'learning_rate': 9.277434148961364e-06, 'num_tokens': 194610.0, 'mean_token_accuracy': 0.2911931797862053, 'epoch': 0.26}
{'loss': 0.8547, 'grad_norm': 2.078996419906616, 'learning_rate': 9.269756339725115e-06, 'num_tokens': 195314.0, 'mean_token_accuracy': 0.2520128935575485, 'epoch': 0.26}
{'loss': 0.5884, 'grad_norm': 1.8771097660064697, 'learning_rate': 9.262041166478215e-06, 'num_tokens': 195799.0, 'mean_token_accuracy': 0.3268490731716156, 'epoch': 0.26}
{'loss': 0.9767, 'grad_norm': 2.171553611755371, 'learning_rate': 9.254288696735007e-06, 'num_tokens': 196628.0, 'mean_token_accuracy': 0.2805696427822113, 'epoch': 0.26}
{'loss': 0.8484, 'grad_norm': 2.1048648357391357, 'learning_rate': 9.246498998336218e-06, 'num_tokens': 197585.0, 'mean_token_accuracy': 0.2820708379149437, 'epoch': 0.26}
{'loss': 0.9161, 'grad_norm': 1.9901856184005737, 'learning_rate': 9.238672139448354e-06, 'num_tokens': 198188.0, 'mean_token_accuracy': 0.3640711307525635, 'epoch': 0.26}
{'loss': 1.3251, 'grad_norm': 2.551725387573242, 'learning_rate': 9.23080818856311e-06, 'num_tokens': 198758.0, 'mean_token_accuracy': 0.44258342683315277, 'epoch': 0.26}
{'loss': 1.0538, 'grad_norm': 2.370677947998047, 'learning_rate': 9.222907214496764e-06, 'num_tokens': 199153.0, 'mean_token_accuracy': 0.3598484843969345, 'epoch': 0.26}
{'loss': 1.2147, 'grad_norm': 1.9891269207000732, 'learning_rate': 9.214969286389577e-06, 'num_tokens': 200105.0, 'mean_token_accuracy': 0.3956179916858673, 'epoch': 0.26}
{'loss': 1.3975, 'grad_norm': 2.2877774238586426, 'learning_rate': 9.206994473705194e-06, 'num_tokens': 200937.0, 'mean_token_accuracy': 0.472335547208786, 'epoch': 0.27}
{'loss': 0.6198, 'grad_norm': 2.0619759559631348, 'learning_rate': 9.19898284623003e-06, 'num_tokens': 201655.0, 'mean_token_accuracy': 0.1722239851951599, 'epoch': 0.27}
{'loss': 0.9148, 'grad_norm': 2.3333663940429688, 'learning_rate': 9.190934474072658e-06, 'num_tokens': 202289.0, 'mean_token_accuracy': 0.37007810175418854, 'epoch': 0.27}
{'loss': 0.5687, 'grad_norm': 1.7458678483963013, 'learning_rate': 9.182849427663205e-06, 'num_tokens': 202953.0, 'mean_token_accuracy': 0.2154424637556076, 'epoch': 0.27}
{'loss': 1.1819, 'grad_norm': 5.127908229827881, 'learning_rate': 9.174727777752722e-06, 'num_tokens': 203280.0, 'mean_token_accuracy': 0.3199763596057892, 'epoch': 0.27}
{'loss': 0.7863, 'grad_norm': 2.21244478225708, 'learning_rate': 9.166569595412576e-06, 'num_tokens': 203880.0, 'mean_token_accuracy': 0.27364160120487213, 'epoch': 0.27}
{'loss': 0.8612, 'grad_norm': 2.1992344856262207, 'learning_rate': 9.158374952033819e-06, 'num_tokens': 204247.0, 'mean_token_accuracy': 0.33060668408870697, 'epoch': 0.27}
{'loss': 0.7889, 'grad_norm': 1.8981952667236328, 'learning_rate': 9.150143919326577e-06, 'num_tokens': 204873.0, 'mean_token_accuracy': 0.2384725958108902, 'epoch': 0.27}
{'loss': 0.9708, 'grad_norm': 2.389836072921753, 'learning_rate': 9.141876569319405e-06, 'num_tokens': 205528.0, 'mean_token_accuracy': 0.2967033088207245, 'epoch': 0.27}
{'loss': 1.0181, 'grad_norm': 2.3517954349517822, 'learning_rate': 9.133572974358669e-06, 'num_tokens': 206071.0, 'mean_token_accuracy': 0.43775375187397003, 'epoch': 0.27}
{'loss': 0.8798, 'grad_norm': 2.175025463104248, 'learning_rate': 9.125233207107908e-06, 'num_tokens': 206777.0, 'mean_token_accuracy': 0.24446643888950348, 'epoch': 0.27}
{'loss': 1.4649, 'grad_norm': 3.295827627182007, 'learning_rate': 9.116857340547203e-06, 'num_tokens': 207422.0, 'mean_token_accuracy': 0.3871874064207077, 'epoch': 0.27}
{'loss': 0.8374, 'grad_norm': 1.742165446281433, 'learning_rate': 9.108445447972531e-06, 'num_tokens': 208417.0, 'mean_token_accuracy': 0.26990438997745514, 'epoch': 0.28}
{'loss': 0.8609, 'grad_norm': 1.8321495056152344, 'learning_rate': 9.099997602995128e-06, 'num_tokens': 209114.0, 'mean_token_accuracy': 0.35868240147829056, 'epoch': 0.28}
{'loss': 1.2901, 'grad_norm': 2.666390895843506, 'learning_rate': 9.091513879540845e-06, 'num_tokens': 209646.0, 'mean_token_accuracy': 0.3891509473323822, 'epoch': 0.28}
{'loss': 0.9798, 'grad_norm': 2.1737043857574463, 'learning_rate': 9.082994351849502e-06, 'num_tokens': 210582.0, 'mean_token_accuracy': 0.34200523793697357, 'epoch': 0.28}
{'loss': 0.9029, 'grad_norm': 2.4843544960021973, 'learning_rate': 9.07443909447423e-06, 'num_tokens': 211168.0, 'mean_token_accuracy': 0.30437616258859634, 'epoch': 0.28}
{'loss': 0.8809, 'grad_norm': 1.8316559791564941, 'learning_rate': 9.065848182280835e-06, 'num_tokens': 211934.0, 'mean_token_accuracy': 0.29019827395677567, 'epoch': 0.28}
{'loss': 0.7017, 'grad_norm': 1.9169987440109253, 'learning_rate': 9.057221690447124e-06, 'num_tokens': 212702.0, 'mean_token_accuracy': 0.18371348828077316, 'epoch': 0.28}
{'loss': 1.2513, 'grad_norm': 3.716403007507324, 'learning_rate': 9.048559694462262e-06, 'num_tokens': 213146.0, 'mean_token_accuracy': 0.3219923675060272, 'epoch': 0.28}
{'loss': 1.1784, 'grad_norm': 3.149899959564209, 'learning_rate': 9.039862270126102e-06, 'num_tokens': 213589.0, 'mean_token_accuracy': 0.33455805480480194, 'epoch': 0.28}
{'loss': 1.1599, 'grad_norm': 2.1067562103271484, 'learning_rate': 9.031129493548531e-06, 'num_tokens': 214231.0, 'mean_token_accuracy': 0.3912922143936157, 'epoch': 0.28}
{'loss': 0.9468, 'grad_norm': 2.058668851852417, 'learning_rate': 9.022361441148791e-06, 'num_tokens': 214898.0, 'mean_token_accuracy': 0.30545084178447723, 'epoch': 0.28}
{'loss': 1.2412, 'grad_norm': 2.013195753097534, 'learning_rate': 9.013558189654819e-06, 'num_tokens': 215633.0, 'mean_token_accuracy': 0.393548384308815, 'epoch': 0.28}
{'loss': 0.8783, 'grad_norm': 2.0787692070007324, 'learning_rate': 9.004719816102581e-06, 'num_tokens': 216380.0, 'mean_token_accuracy': 0.2393069937825203, 'epoch': 0.29}
{'loss': 0.9908, 'grad_norm': 1.9194163084030151, 'learning_rate': 8.995846397835382e-06, 'num_tokens': 217202.0, 'mean_token_accuracy': 0.35680410265922546, 'epoch': 0.29}
{'loss': 0.8954, 'grad_norm': 2.4625377655029297, 'learning_rate': 8.986938012503203e-06, 'num_tokens': 217682.0, 'mean_token_accuracy': 0.3809697777032852, 'epoch': 0.29}
{'loss': 0.8264, 'grad_norm': 1.9446927309036255, 'learning_rate': 8.977994738062018e-06, 'num_tokens': 218467.0, 'mean_token_accuracy': 0.3703886568546295, 'epoch': 0.29}
{'loss': 1.2299, 'grad_norm': 2.629099130630493, 'learning_rate': 8.969016652773104e-06, 'num_tokens': 219233.0, 'mean_token_accuracy': 0.4733143746852875, 'epoch': 0.29}
{'loss': 0.8185, 'grad_norm': 1.897467017173767, 'learning_rate': 8.960003835202369e-06, 'num_tokens': 219805.0, 'mean_token_accuracy': 0.26921944320201874, 'epoch': 0.29}
{'loss': 1.0049, 'grad_norm': 2.1513867378234863, 'learning_rate': 8.950956364219659e-06, 'num_tokens': 220394.0, 'mean_token_accuracy': 0.41825826466083527, 'epoch': 0.29}
{'loss': 0.6802, 'grad_norm': 1.5636186599731445, 'learning_rate': 8.941874318998056e-06, 'num_tokens': 221165.0, 'mean_token_accuracy': 0.48049136996269226, 'epoch': 0.29}
{'loss': 0.8796, 'grad_norm': 1.8282123804092407, 'learning_rate': 8.932757779013214e-06, 'num_tokens': 222063.0, 'mean_token_accuracy': 0.34723643958568573, 'epoch': 0.29}
{'loss': 1.2533, 'grad_norm': 3.061701536178589, 'learning_rate': 8.923606824042628e-06, 'num_tokens': 222629.0, 'mean_token_accuracy': 0.45189689099788666, 'epoch': 0.29}
{'loss': 1.3432, 'grad_norm': 2.3552868366241455, 'learning_rate': 8.914421534164961e-06, 'num_tokens': 223265.0, 'mean_token_accuracy': 0.47250331938266754, 'epoch': 0.29}
{'loss': 0.6719, 'grad_norm': 1.8468855619430542, 'learning_rate': 8.90520198975934e-06, 'num_tokens': 224023.0, 'mean_token_accuracy': 0.2739926800131798, 'epoch': 0.29}
{'loss': 1.1625, 'grad_norm': 2.9507596492767334, 'learning_rate': 8.895948271504641e-06, 'num_tokens': 224566.0, 'mean_token_accuracy': 0.29121991991996765, 'epoch': 0.3}
{'loss': 0.6412, 'grad_norm': 1.9551199674606323, 'learning_rate': 8.886660460378798e-06, 'num_tokens': 225214.0, 'mean_token_accuracy': 0.2601304203271866, 'epoch': 0.3}
{'loss': 0.8659, 'grad_norm': 2.2733206748962402, 'learning_rate': 8.877338637658074e-06, 'num_tokens': 225927.0, 'mean_token_accuracy': 0.3863914757966995, 'epoch': 0.3}
{'loss': 0.5771, 'grad_norm': 1.8524398803710938, 'learning_rate': 8.867982884916377e-06, 'num_tokens': 226650.0, 'mean_token_accuracy': 0.1677001714706421, 'epoch': 0.3}
{'loss': 1.0864, 'grad_norm': 3.1706979274749756, 'learning_rate': 8.858593284024524e-06, 'num_tokens': 227066.0, 'mean_token_accuracy': 0.37584005296230316, 'epoch': 0.3}
{'loss': 0.8792, 'grad_norm': 2.9473021030426025, 'learning_rate': 8.849169917149532e-06, 'num_tokens': 227661.0, 'mean_token_accuracy': 0.26004602760076523, 'epoch': 0.3}
{'loss': 0.8792, 'grad_norm': 2.0600929260253906, 'learning_rate': 8.839712866753901e-06, 'num_tokens': 228337.0, 'mean_token_accuracy': 0.3029222637414932, 'epoch': 0.3}
{'loss': 0.9248, 'grad_norm': 2.094482183456421, 'learning_rate': 8.83022221559489e-06, 'num_tokens': 228955.0, 'mean_token_accuracy': 0.32166650891304016, 'epoch': 0.3}
{'loss': 1.3725, 'grad_norm': 3.358320713043213, 'learning_rate': 8.820698046723796e-06, 'num_tokens': 229466.0, 'mean_token_accuracy': 0.4154040366411209, 'epoch': 0.3}
{'loss': 0.9484, 'grad_norm': 2.5220398902893066, 'learning_rate': 8.811140443485218e-06, 'num_tokens': 230105.0, 'mean_token_accuracy': 0.5965658128261566, 'epoch': 0.3}
{'loss': 1.2677, 'grad_norm': 6.134678363800049, 'learning_rate': 8.801549489516342e-06, 'num_tokens': 230422.0, 'mean_token_accuracy': 0.29262903332710266, 'epoch': 0.3}
{'loss': 0.7939, 'grad_norm': 2.5257489681243896, 'learning_rate': 8.791925268746193e-06, 'num_tokens': 231156.0, 'mean_token_accuracy': 0.17186850309371948, 'epoch': 0.3}
{'loss': 1.0033, 'grad_norm': 2.1965506076812744, 'learning_rate': 8.782267865394918e-06, 'num_tokens': 231949.0, 'mean_token_accuracy': 0.3284381702542305, 'epoch': 0.31}
{'loss': 1.061, 'grad_norm': 2.2765252590179443, 'learning_rate': 8.772577363973032e-06, 'num_tokens': 232696.0, 'mean_token_accuracy': 0.3322415202856064, 'epoch': 0.31}
{'loss': 1.038, 'grad_norm': 2.637021064758301, 'learning_rate': 8.762853849280692e-06, 'num_tokens': 233370.0, 'mean_token_accuracy': 0.4593508094549179, 'epoch': 0.31}
{'loss': 1.5042, 'grad_norm': 4.801975727081299, 'learning_rate': 8.753097406406948e-06, 'num_tokens': 233723.0, 'mean_token_accuracy': 0.3449571579694748, 'epoch': 0.31}
{'loss': 1.1145, 'grad_norm': 3.5746617317199707, 'learning_rate': 8.743308120728997e-06, 'num_tokens': 234188.0, 'mean_token_accuracy': 0.2887682840228081, 'epoch': 0.31}
{'loss': 0.8263, 'grad_norm': 2.7802860736846924, 'learning_rate': 8.73348607791144e-06, 'num_tokens': 234655.0, 'mean_token_accuracy': 0.29385804384946823, 'epoch': 0.31}
{'loss': 1.3089, 'grad_norm': 5.671540260314941, 'learning_rate': 8.723631363905531e-06, 'num_tokens': 234998.0, 'mean_token_accuracy': 0.37778280675411224, 'epoch': 0.31}
{'loss': 1.063, 'grad_norm': 2.4909183979034424, 'learning_rate': 8.713744064948426e-06, 'num_tokens': 235568.0, 'mean_token_accuracy': 0.4784648269414902, 'epoch': 0.31}
{'loss': 1.2494, 'grad_norm': 2.5064609050750732, 'learning_rate': 8.703824267562424e-06, 'num_tokens': 236107.0, 'mean_token_accuracy': 0.368824765086174, 'epoch': 0.31}
{'loss': 0.9896, 'grad_norm': 2.5186285972595215, 'learning_rate': 8.69387205855422e-06, 'num_tokens': 236658.0, 'mean_token_accuracy': 0.29857103526592255, 'epoch': 0.31}
{'loss': 1.2003, 'grad_norm': 3.4726481437683105, 'learning_rate': 8.683887525014127e-06, 'num_tokens': 237145.0, 'mean_token_accuracy': 0.4706604480743408, 'epoch': 0.31}
{'loss': 1.1055, 'grad_norm': 2.8750205039978027, 'learning_rate': 8.673870754315336e-06, 'num_tokens': 237691.0, 'mean_token_accuracy': 0.3702598810195923, 'epoch': 0.32}
{'loss': 0.5773, 'grad_norm': 1.7889108657836914, 'learning_rate': 8.663821834113136e-06, 'num_tokens': 238236.0, 'mean_token_accuracy': 0.23929255455732346, 'epoch': 0.32}
{'loss': 1.3314, 'grad_norm': 2.635035991668701, 'learning_rate': 8.65374085234415e-06, 'num_tokens': 238863.0, 'mean_token_accuracy': 0.41748662292957306, 'epoch': 0.32}
{'loss': 0.6934, 'grad_norm': 2.054922103881836, 'learning_rate': 8.64362789722557e-06, 'num_tokens': 239478.0, 'mean_token_accuracy': 0.24772723019123077, 'epoch': 0.32}
{'loss': 0.8522, 'grad_norm': 2.033172369003296, 'learning_rate': 8.633483057254382e-06, 'num_tokens': 240188.0, 'mean_token_accuracy': 0.2384587973356247, 'epoch': 0.32}
{'loss': 1.062, 'grad_norm': 2.2240893840789795, 'learning_rate': 8.623306421206588e-06, 'num_tokens': 240738.0, 'mean_token_accuracy': 0.42869777977466583, 'epoch': 0.32}
{'loss': 1.0273, 'grad_norm': 2.6537818908691406, 'learning_rate': 8.613098078136436e-06, 'num_tokens': 241349.0, 'mean_token_accuracy': 0.4257993549108505, 'epoch': 0.32}
{'loss': 1.2448, 'grad_norm': 2.770474672317505, 'learning_rate': 8.60285811737564e-06, 'num_tokens': 241984.0, 'mean_token_accuracy': 0.40465565025806427, 'epoch': 0.32}
{'loss': 0.9024, 'grad_norm': 1.9683054685592651, 'learning_rate': 8.592586628532589e-06, 'num_tokens': 242594.0, 'mean_token_accuracy': 0.3406128063797951, 'epoch': 0.32}
{'loss': 0.5468, 'grad_norm': 1.7818280458450317, 'learning_rate': 8.582283701491576e-06, 'num_tokens': 243325.0, 'mean_token_accuracy': 0.15244843438267708, 'epoch': 0.32}
{'loss': 0.92, 'grad_norm': 2.035900592803955, 'learning_rate': 8.571949426412002e-06, 'num_tokens': 243874.0, 'mean_token_accuracy': 0.2761792466044426, 'epoch': 0.32}
{'loss': 1.1176, 'grad_norm': 2.3054184913635254, 'learning_rate': 8.561583893727588e-06, 'num_tokens': 244614.0, 'mean_token_accuracy': 0.38082255423069, 'epoch': 0.32}
{'loss': 1.0239, 'grad_norm': 4.041408538818359, 'learning_rate': 8.551187194145591e-06, 'num_tokens': 245011.0, 'mean_token_accuracy': 0.3462710380554199, 'epoch': 0.33}
{'loss': 0.735, 'grad_norm': 1.9328179359436035, 'learning_rate': 8.540759418646003e-06, 'num_tokens': 245602.0, 'mean_token_accuracy': 0.25103867053985596, 'epoch': 0.33}
{'loss': 0.8251, 'grad_norm': 1.6240886449813843, 'learning_rate': 8.530300658480752e-06, 'num_tokens': 246521.0, 'mean_token_accuracy': 0.3412301540374756, 'epoch': 0.33}
{'loss': 1.1386, 'grad_norm': 2.5762343406677246, 'learning_rate': 8.519811005172916e-06, 'num_tokens': 247221.0, 'mean_token_accuracy': 0.41917066276073456, 'epoch': 0.33}
{'loss': 0.7273, 'grad_norm': 2.728470802307129, 'learning_rate': 8.509290550515907e-06, 'num_tokens': 248065.0, 'mean_token_accuracy': 0.39079447090625763, 'epoch': 0.33}
{'loss': 1.0124, 'grad_norm': 2.702789545059204, 'learning_rate': 8.498739386572681e-06, 'num_tokens': 248621.0, 'mean_token_accuracy': 0.3198067545890808, 'epoch': 0.33}
{'loss': 1.4294, 'grad_norm': 3.1487512588500977, 'learning_rate': 8.488157605674924e-06, 'num_tokens': 249155.0, 'mean_token_accuracy': 0.35167984664440155, 'epoch': 0.33}
{'loss': 0.7771, 'grad_norm': 2.123657464981079, 'learning_rate': 8.477545300422247e-06, 'num_tokens': 249883.0, 'mean_token_accuracy': 0.3664138540625572, 'epoch': 0.33}
{'loss': 1.1666, 'grad_norm': 2.131187677383423, 'learning_rate': 8.466902563681372e-06, 'num_tokens': 250594.0, 'mean_token_accuracy': 0.29655082523822784, 'epoch': 0.33}
{'loss': 0.9798, 'grad_norm': 3.2820515632629395, 'learning_rate': 8.456229488585328e-06, 'num_tokens': 251281.0, 'mean_token_accuracy': 0.36741340160369873, 'epoch': 0.33}
{'loss': 1.0655, 'grad_norm': 2.864689350128174, 'learning_rate': 8.445526168532628e-06, 'num_tokens': 251917.0, 'mean_token_accuracy': 0.28513967990875244, 'epoch': 0.33}
{'loss': 1.0057, 'grad_norm': 2.7115023136138916, 'learning_rate': 8.43479269718645e-06, 'num_tokens': 252683.0, 'mean_token_accuracy': 0.32662907242774963, 'epoch': 0.33}
{'loss': 0.8074, 'grad_norm': 2.1102113723754883, 'learning_rate': 8.424029168473829e-06, 'num_tokens': 253523.0, 'mean_token_accuracy': 0.22212174534797668, 'epoch': 0.34}
{'loss': 1.0798, 'grad_norm': 2.5715465545654297, 'learning_rate': 8.413235676584824e-06, 'num_tokens': 254184.0, 'mean_token_accuracy': 0.3763556480407715, 'epoch': 0.34}
{'loss': 1.0111, 'grad_norm': 2.508502721786499, 'learning_rate': 8.402412315971693e-06, 'num_tokens': 254833.0, 'mean_token_accuracy': 0.30010204017162323, 'epoch': 0.34}
{'loss': 0.7657, 'grad_norm': 2.4602532386779785, 'learning_rate': 8.391559181348081e-06, 'num_tokens': 255426.0, 'mean_token_accuracy': 0.2356174886226654, 'epoch': 0.34}
{'loss': 1.1958, 'grad_norm': 2.2179999351501465, 'learning_rate': 8.380676367688171e-06, 'num_tokens': 256136.0, 'mean_token_accuracy': 0.396678164601326, 'epoch': 0.34}
{'loss': 0.9443, 'grad_norm': 2.305068254470825, 'learning_rate': 8.369763970225871e-06, 'num_tokens': 256895.0, 'mean_token_accuracy': 0.45554254949092865, 'epoch': 0.34}
{'loss': 1.0218, 'grad_norm': 2.500417947769165, 'learning_rate': 8.358822084453964e-06, 'num_tokens': 257372.0, 'mean_token_accuracy': 0.3637629449367523, 'epoch': 0.34}
{'loss': 1.0039, 'grad_norm': 2.579242706298828, 'learning_rate': 8.347850806123289e-06, 'num_tokens': 257833.0, 'mean_token_accuracy': 0.31806209683418274, 'epoch': 0.34}
{'loss': 0.6591, 'grad_norm': 3.14383864402771, 'learning_rate': 8.336850231241888e-06, 'num_tokens': 258326.0, 'mean_token_accuracy': 0.26277296245098114, 'epoch': 0.34}
{'loss': 0.8881, 'grad_norm': 2.5820505619049072, 'learning_rate': 8.325820456074181e-06, 'num_tokens': 258953.0, 'mean_token_accuracy': 0.3125132620334625, 'epoch': 0.34}
{'loss': 1.0942, 'grad_norm': 2.3784162998199463, 'learning_rate': 8.314761577140105e-06, 'num_tokens': 259558.0, 'mean_token_accuracy': 0.36421453952789307, 'epoch': 0.34}
{'loss': 1.2592, 'grad_norm': 3.454594135284424, 'learning_rate': 8.303673691214289e-06, 'num_tokens': 260027.0, 'mean_token_accuracy': 0.38402920961380005, 'epoch': 0.34}
{'loss': 0.8123, 'grad_norm': 2.7725205421447754, 'learning_rate': 8.292556895325195e-06, 'num_tokens': 260433.0, 'mean_token_accuracy': 0.24974972754716873, 'epoch': 0.35}
{'loss': 1.1607, 'grad_norm': 2.4926393032073975, 'learning_rate': 8.281411286754266e-06, 'num_tokens': 260983.0, 'mean_token_accuracy': 0.3307911157608032, 'epoch': 0.35}
{'loss': 1.3922, 'grad_norm': 3.1842801570892334, 'learning_rate': 8.270236963035091e-06, 'num_tokens': 261477.0, 'mean_token_accuracy': 0.38338109850883484, 'epoch': 0.35}
{'loss': 0.6442, 'grad_norm': 2.006606101989746, 'learning_rate': 8.259034021952537e-06, 'num_tokens': 262236.0, 'mean_token_accuracy': 0.2797648459672928, 'epoch': 0.35}
{'loss': 1.1083, 'grad_norm': 3.0232529640197754, 'learning_rate': 8.24780256154189e-06, 'num_tokens': 262741.0, 'mean_token_accuracy': 0.3663055747747421, 'epoch': 0.35}
{'loss': 0.5063, 'grad_norm': 1.8135559558868408, 'learning_rate': 8.236542680088015e-06, 'num_tokens': 263359.0, 'mean_token_accuracy': 0.14718547463417053, 'epoch': 0.35}
{'loss': 0.6715, 'grad_norm': 2.0267632007598877, 'learning_rate': 8.225254476124479e-06, 'num_tokens': 263945.0, 'mean_token_accuracy': 0.16249273717403412, 'epoch': 0.35}
{'loss': 0.9176, 'grad_norm': 2.442749261856079, 'learning_rate': 8.213938048432697e-06, 'num_tokens': 264553.0, 'mean_token_accuracy': 0.24351885169744492, 'epoch': 0.35}
{'loss': 1.0102, 'grad_norm': 2.0653226375579834, 'learning_rate': 8.202593496041067e-06, 'num_tokens': 265194.0, 'mean_token_accuracy': 0.3500409573316574, 'epoch': 0.35}
{'loss': 0.92, 'grad_norm': 2.989528179168701, 'learning_rate': 8.191220918224102e-06, 'num_tokens': 265611.0, 'mean_token_accuracy': 0.2651415318250656, 'epoch': 0.35}
